,gene_id,database,kegg_id
10748,WA5_RS08250,KEGG_Reaction,R04378
10749,WA5_RS08310,KEGG_Reaction,R11702
10750,WA5_RS08320,KEGG_Reaction,R01801
10751,WA5_RS08320,KEGG_Reaction,R01802
10752,WA5_RS08325,KEGG_Reaction,R00126
10753,WA5_RS08325,KEGG_Reaction,R01618
10754,WA5_RS08330,KEGG_Reaction,R03663
10755,WA5_RS08410,KEGG_Reaction,R00756
10756,WA5_RS08410,KEGG_Reaction,R03236
10757,WA5_RS08410,KEGG_Reaction,R03237
10758,WA5_RS08410,KEGG_Reaction,R03238
10759,WA5_RS08410,KEGG_Reaction,R03239
10760,WA5_RS08410,KEGG_Reaction,R04779
10761,WA5_RS08455,KEGG_Reaction,R02134
10762,WA5_RS08770,KEGG_Reaction,R00294
10763,WA5_RS08770,KEGG_Reaction,R05227
10764,WA5_RS08825,KEGG_Reaction,R00130
10765,WA5_RS08850,KEGG_Reaction,R04858
10766,WA5_RS08985,KEGG_Reaction,R00375
10767,WA5_RS08985,KEGG_Reaction,R00376
10768,WA5_RS08985,KEGG_Reaction,R00377
10769,WA5_RS08985,KEGG_Reaction,R00378
10770,WA5_RS09425,KEGG_Reaction,R08572
10771,WA5_RS09475,KEGG_Reaction,R05636
10772,WA5_RS09490,KEGG_Reaction,R02100
10773,WA5_RS09490,KEGG_Reaction,R11896
10774,WA5_RS09510,KEGG_Reaction,R01185
10775,WA5_RS09510,KEGG_Reaction,R01186
10776,WA5_RS09510,KEGG_Reaction,R01187
10777,WA5_RS09515,KEGG_Reaction,R00299
10778,WA5_RS09515,KEGG_Reaction,R01600
10779,WA5_RS09515,KEGG_Reaction,R01786
10780,WA5_RS09515,KEGG_Reaction,R02187
10781,WA5_RS09515,KEGG_Reaction,R02189
10782,WA5_RS09570,KEGG_Reaction,R00291
10783,WA5_RS09570,KEGG_Reaction,R02984
10784,WA5_RS09625,KEGG_Reaction,R00756
10785,WA5_RS09625,KEGG_Reaction,R02071
10786,WA5_RS09625,KEGG_Reaction,R03236
10787,WA5_RS09625,KEGG_Reaction,R03237
10788,WA5_RS09625,KEGG_Reaction,R03238
10789,WA5_RS09625,KEGG_Reaction,R03239
10790,WA5_RS09625,KEGG_Reaction,R04779
10791,WA5_RS09640,KEGG_Reaction,R00756
10792,WA5_RS09640,KEGG_Reaction,R02071
10793,WA5_RS09640,KEGG_Reaction,R03236
10794,WA5_RS09640,KEGG_Reaction,R03237
10795,WA5_RS09640,KEGG_Reaction,R03238
10796,WA5_RS09640,KEGG_Reaction,R03239
10797,WA5_RS09640,KEGG_Reaction,R04779
10798,WA5_RS09645,KEGG_Reaction,R03232
10799,WA5_RS09680,KEGG_Reaction,R02735
10800,WA5_RS09685,KEGG_Reaction,R01122
10801,WA5_RS09710,KEGG_Reaction,R10645
10802,WA5_RS09710,KEGG_Reaction,R10646
10803,WA5_RS09710,KEGG_Reaction,R10647
10804,WA5_RS09780,KEGG_Reaction,R02322
10805,WA5_RS09785,KEGG_Reaction,R01801
10806,WA5_RS09785,KEGG_Reaction,R02030
10807,WA5_RS09820,KEGG_Reaction,R10147
10808,WA5_RS09825,KEGG_Reaction,R06613
10809,WA5_RS09830,KEGG_Reaction,R04198
10810,WA5_RS09830,KEGG_Reaction,R04199
10811,WA5_RS09840,KEGG_Reaction,R00437
10812,WA5_RS09840,KEGG_Reaction,R00438
10813,WA5_RS09840,KEGG_Reaction,R00439
10814,WA5_RS09840,KEGG_Reaction,R00440
10815,WA5_RS09850,KEGG_Reaction,R01245
10816,WA5_RS09850,KEGG_Reaction,R01273
10817,WA5_RS09850,KEGG_Reaction,R01677
10818,WA5_RS09850,KEGG_Reaction,R01770
10819,WA5_RS09850,KEGG_Reaction,R02143
10820,WA5_RS09855,KEGG_Reaction,R00161
10821,WA5_RS09855,KEGG_Reaction,R00549
10822,WA5_RS09880,KEGG_Reaction,R00188
10823,WA5_RS09880,KEGG_Reaction,R00508
10824,WA5_RS09935,KEGG_Reaction,R03661
10825,WA5_RS09945,KEGG_Reaction,R03877
10826,WA5_RS09950,KEGG_Reaction,R03877
10827,WA5_RS09955,KEGG_Reaction,R02864
10828,WA5_RS09955,KEGG_Reaction,R03194
10829,WA5_RS09955,KEGG_Reaction,R03947
10830,WA5_RS09970,KEGG_Reaction,R00360
10831,WA5_RS09970,KEGG_Reaction,R00361
10832,WA5_RS09970,KEGG_Reaction,R01257
10833,WA5_RS10030,KEGG_Reaction,R08689
10834,WA5_RS10030,KEGG_Reaction,R10859
10835,WA5_RS10040,KEGG_Reaction,R05688
10836,WA5_RS10070,KEGG_Reaction,R01799
10837,WA5_RS10080,KEGG_Reaction,R00158
10838,WA5_RS10145,KEGG_Reaction,R03223
10839,WA5_RS10145,KEGG_Reaction,R10712
10840,WA5_RS10150,KEGG_Reaction,R07463
10841,WA5_RS10160,KEGG_Reaction,R10247
10842,WA5_RS10165,KEGG_Reaction,R07459
10843,WA5_RS10165,KEGG_Reaction,R07461
10844,WA5_RS10185,KEGG_Reaction,R03307
10845,WA5_RS10200,KEGG_Reaction,R00597
10846,WA5_RS10275,KEGG_Reaction,R00317
10847,WA5_RS10275,KEGG_Reaction,R01421
10848,WA5_RS10275,KEGG_Reaction,R01515
10849,WA5_RS10335,KEGG_Reaction,R00248
10850,WA5_RS10340,KEGG_Reaction,R08572
10851,WA5_RS10370,KEGG_Reaction,R02111
10852,WA5_RS10375,KEGG_Reaction,R00816
10853,WA5_RS10375,KEGG_Reaction,R04089
10854,WA5_RS10375,KEGG_Reaction,R05295
10855,WA5_RS10375,KEGG_Reaction,R05404
10856,WA5_RS10375,KEGG_Reaction,R05406
10857,WA5_RS10375,KEGG_Reaction,R07795
10858,WA5_RS10380,KEGG_Reaction,R00200
10859,WA5_RS10380,KEGG_Reaction,R00430
10860,WA5_RS10380,KEGG_Reaction,R01138
10861,WA5_RS10380,KEGG_Reaction,R01858
10862,WA5_RS10380,KEGG_Reaction,R02320
10863,WA5_RS10390,KEGG_Reaction,R03508
10864,WA5_RS10400,KEGG_Reaction,R04035
10865,WA5_RS10400,KEGG_Reaction,R04037
10866,WA5_RS10405,KEGG_Reaction,R00985
10867,WA5_RS10405,KEGG_Reaction,R00986
10868,WA5_RS10405,KEGG_Reaction,R04558
10869,WA5_RS10410,KEGG_Reaction,R01185
10870,WA5_RS10410,KEGG_Reaction,R01186
10871,WA5_RS10410,KEGG_Reaction,R01187
10872,WA5_RS16020,KEGG_Reaction,R03509
10873,WA5_RS16020,KEGG_Reaction,R04640
10874,WA5_RS16025,KEGG_Reaction,R04558
10875,WA5_RS10435,KEGG_Reaction,R03013
10876,WA5_RS10435,KEGG_Reaction,R03457
10877,WA5_RS10440,KEGG_Reaction,R00694
10878,WA5_RS10440,KEGG_Reaction,R00734
10879,WA5_RS10440,KEGG_Reaction,R03243
10880,WA5_RS10445,KEGG_Reaction,R01158
10881,WA5_RS10445,KEGG_Reaction,R01163
10882,WA5_RS10445,KEGG_Reaction,R03012
10883,WA5_RS10470,KEGG_Reaction,R09995
10884,WA5_RS10470,KEGG_Reaction,R11261
10885,WA5_RS10480,KEGG_Reaction,R01394
10886,WA5_RS10485,KEGG_Reaction,R01183
10887,WA5_RS10485,KEGG_Reaction,R09951
10888,WA5_RS10515,KEGG_Reaction,R00375
10889,WA5_RS10515,KEGG_Reaction,R00376
10890,WA5_RS10515,KEGG_Reaction,R00377
10891,WA5_RS10515,KEGG_Reaction,R00378
10892,WA5_RS10525,KEGG_Reaction,R01824
10893,WA5_RS10525,KEGG_Reaction,R09995
10894,WA5_RS10530,KEGG_Reaction,R00429
10895,WA5_RS10565,KEGG_Reaction,R09995
10896,WA5_RS10565,KEGG_Reaction,R11256
10897,WA5_RS10570,KEGG_Reaction,R00220
10898,WA5_RS10570,KEGG_Reaction,R00996
10899,WA5_RS10580,KEGG_Reaction,R04405
10900,WA5_RS10580,KEGG_Reaction,R09365
10901,WA5_RS10585,KEGG_Reaction,R00375
10902,WA5_RS10585,KEGG_Reaction,R00376
10903,WA5_RS10585,KEGG_Reaction,R00377
10904,WA5_RS10585,KEGG_Reaction,R00378
10905,WA5_RS10610,KEGG_Reaction,R00451
10906,WA5_RS10615,KEGG_Reaction,R11705
10907,WA5_RS10650,KEGG_Reaction,R00485
10908,WA5_RS10680,KEGG_Reaction,R03656
10909,WA5_RS10725,KEGG_Reaction,R03193
10910,WA5_RS10730,KEGG_Reaction,R03193
10911,WA5_RS10730,KEGG_Reaction,R05032
10912,WA5_RS10730,KEGG_Reaction,R05662
10913,WA5_RS10735,KEGG_Reaction,R05032
10914,WA5_RS10735,KEGG_Reaction,R05662
10915,WA5_RS10740,KEGG_Reaction,R02783
10916,WA5_RS10745,KEGG_Reaction,R05629
10917,WA5_RS10745,KEGG_Reaction,R05630
10918,WA5_RS10750,KEGG_Reaction,R04573
10919,WA5_RS10750,KEGG_Reaction,R04617
10920,WA5_RS10755,KEGG_Reaction,R02788
10921,WA5_RS10795,KEGG_Reaction,R01224
10922,WA5_RS10795,KEGG_Reaction,R07168
10923,WA5_RS10800,KEGG_Reaction,R01658
10924,WA5_RS10800,KEGG_Reaction,R02003
10925,WA5_RS10800,KEGG_Reaction,R02061
10926,WA5_RS10830,KEGG_Reaction,R01826
10927,WA5_RS10860,KEGG_Reaction,R02241
10928,WA5_RS10860,KEGG_Reaction,R09381
10929,WA5_RS10865,KEGG_Reaction,R00299
10930,WA5_RS10865,KEGG_Reaction,R01600
10931,WA5_RS10865,KEGG_Reaction,R01786
10932,WA5_RS10870,KEGG_Reaction,R11703
10933,WA5_RS10870,KEGG_Reaction,R11704
10934,WA5_RS10900,KEGG_Reaction,R00081
10935,WA5_RS10915,KEGG_Reaction,R00081
10936,WA5_RS10920,KEGG_Reaction,R00578
10937,WA5_RS10935,KEGG_Reaction,R05221
10938,WA5_RS10935,KEGG_Reaction,R05222
10939,WA5_RS10935,KEGG_Reaction,R06558
10940,WA5_RS10940,KEGG_Reaction,R04148
10941,WA5_RS10945,KEGG_Reaction,R05223
10942,WA5_RS10945,KEGG_Reaction,R11174
10943,WA5_RS10955,KEGG_Reaction,R01090
10944,WA5_RS10955,KEGG_Reaction,R01214
10945,WA5_RS10955,KEGG_Reaction,R02199
10946,WA5_RS10955,KEGG_Reaction,R10991
10947,WA5_RS10960,KEGG_Reaction,R00899
10948,WA5_RS10960,KEGG_Reaction,R04951
10949,WA5_RS10970,KEGG_Reaction,R02570
10950,WA5_RS10970,KEGG_Reaction,R02571
10951,WA5_RS10970,KEGG_Reaction,R08549
10952,WA5_RS10975,KEGG_Reaction,R07766
10953,WA5_RS10975,KEGG_Reaction,R07769
10954,WA5_RS10980,KEGG_Reaction,R07767
10955,WA5_RS10980,KEGG_Reaction,R07768
10956,WA5_RS11005,KEGG_Reaction,R00253
10957,WA5_RS11035,KEGG_Reaction,R01466
10958,WA5_RS11035,KEGG_Reaction,R05086
10959,WA5_RS11065,KEGG_Reaction,R11579
10960,WA5_RS11075,KEGG_Reaction,R00253
10961,WA5_RS11095,KEGG_Reaction,R01092
10962,WA5_RS11110,KEGG_Reaction,R04594
10963,WA5_RS11110,KEGG_Reaction,R11173
10964,WA5_RS11175,KEGG_Reaction,R00014
10965,WA5_RS11175,KEGG_Reaction,R00209
10966,WA5_RS11175,KEGG_Reaction,R01699
10967,WA5_RS11175,KEGG_Reaction,R03270
10968,WA5_RS11270,KEGG_Reaction,R02135
10969,WA5_RS11270,KEGG_Reaction,R04620
10970,WA5_RS11285,KEGG_Reaction,R01790
10971,WA5_RS11285,KEGG_Reaction,R01791
10972,WA5_RS11285,KEGG_Reaction,R06199
10973,WA5_RS11310,KEGG_Reaction,R00768
10974,WA5_RS11320,KEGG_Reaction,R01856
10975,WA5_RS11345,KEGG_Reaction,R03654
10976,WA5_RS11370,KEGG_Reaction,R06447
10977,WA5_RS11370,KEGG_Reaction,R09244
10978,WA5_RS11370,KEGG_Reaction,R09731
10979,WA5_RS11435,KEGG_Reaction,R01280
10980,WA5_RS11440,KEGG_Reaction,R05196
10981,WA5_RS11465,KEGG_Reaction,R01557
10982,WA5_RS11465,KEGG_Reaction,R02108
10983,WA5_RS11465,KEGG_Reaction,R02112
10984,WA5_RS11465,KEGG_Reaction,R11262
10985,WA5_RS11470,KEGG_Reaction,R09945
10986,WA5_RS11475,KEGG_Reaction,R01123
10987,WA5_RS11495,KEGG_Reaction,R00782
10988,WA5_RS11495,KEGG_Reaction,R01286
10989,WA5_RS11495,KEGG_Reaction,R02408
10990,WA5_RS11495,KEGG_Reaction,R04941
10991,WA5_RS11575,KEGG_Reaction,R01051
10992,WA5_RS11575,KEGG_Reaction,R02750
10993,WA5_RS11590,KEGG_Reaction,R02739
10994,WA5_RS11595,KEGG_Reaction,R00472
10995,WA5_RS11600,KEGG_Reaction,R00479
10996,WA5_RS11680,KEGG_Reaction,R00375
10997,WA5_RS11680,KEGG_Reaction,R00376
10998,WA5_RS11680,KEGG_Reaction,R00377
10999,WA5_RS11680,KEGG_Reaction,R00378
11000,WA5_RS11700,KEGG_Reaction,R01518
11001,WA5_RS11710,KEGG_Reaction,R00137
11002,WA5_RS11710,KEGG_Reaction,R03005
11003,WA5_RS11720,KEGG_Reaction,R03313
11004,WA5_RS11730,KEGG_Reaction,R00239
11005,WA5_RS11745,KEGG_Reaction,R08878
11006,WA5_RS11800,KEGG_Reaction,R00124
11007,WA5_RS11800,KEGG_Reaction,R00139
11008,WA5_RS11800,KEGG_Reaction,R00156
11009,WA5_RS11800,KEGG_Reaction,R00330
11010,WA5_RS11800,KEGG_Reaction,R00570
11011,WA5_RS11800,KEGG_Reaction,R00722
11012,WA5_RS11800,KEGG_Reaction,R01137
11013,WA5_RS11800,KEGG_Reaction,R01857
11014,WA5_RS11800,KEGG_Reaction,R02093
11015,WA5_RS11800,KEGG_Reaction,R02326
11016,WA5_RS11800,KEGG_Reaction,R02331
11017,WA5_RS11800,KEGG_Reaction,R03530
11018,WA5_RS11800,KEGG_Reaction,R11894
11019,WA5_RS11800,KEGG_Reaction,R11895
11020,WA5_RS11825,KEGG_Reaction,R00942
11021,WA5_RS11825,KEGG_Reaction,R02237
11022,WA5_RS11825,KEGG_Reaction,R04241
11023,WA5_RS11830,KEGG_Reaction,R03665
11024,WA5_RS11845,KEGG_Reaction,R00182
11025,WA5_RS11845,KEGG_Reaction,R00510
11026,WA5_RS11850,KEGG_Reaction,R00342
11027,WA5_RS11850,KEGG_Reaction,R07136
11028,WA5_RS11865,KEGG_Reaction,R11107
11029,WA5_RS11895,KEGG_Reaction,R00410
11030,WA5_RS11900,KEGG_Reaction,R00410
11031,WA5_RS11910,KEGG_Reaction,R00238
11032,WA5_RS11910,KEGG_Reaction,R01177
11033,WA5_RS11915,KEGG_Reaction,R02991
11034,WA5_RS11925,KEGG_Reaction,R02991
11035,WA5_RS11925,KEGG_Reaction,R03470
11036,WA5_RS11930,KEGG_Reaction,R03307
11037,WA5_RS11935,KEGG_Reaction,R01631
11038,WA5_RS11935,KEGG_Reaction,R03549
11039,WA5_RS11940,KEGG_Reaction,R01631
11040,WA5_RS11940,KEGG_Reaction,R03549
11041,WA5_RS11950,KEGG_Reaction,R06990
11042,WA5_RS11955,KEGG_Reaction,R05300
11043,WA5_RS11955,KEGG_Reaction,R05390
11044,WA5_RS11955,KEGG_Reaction,R06989
11045,WA5_RS11955,KEGG_Reaction,R08116
11046,WA5_RS11955,KEGG_Reaction,R09229
11047,WA5_RS11960,KEGG_Reaction,R00817
11048,WA5_RS11960,KEGG_Reaction,R04258
11049,WA5_RS11960,KEGG_Reaction,R05299
11050,WA5_RS11960,KEGG_Reaction,R08114
11051,WA5_RS11960,KEGG_Reaction,R08115
11052,WA5_RS11960,KEGG_Reaction,R09134
11053,WA5_RS11965,KEGG_Reaction,R05290
11054,WA5_RS11965,KEGG_Reaction,R05291
11055,WA5_RS11965,KEGG_Reaction,R05428
11056,WA5_RS11965,KEGG_Reaction,R05621
11057,WA5_RS11965,KEGG_Reaction,R05622
11058,WA5_RS11965,KEGG_Reaction,R05665
11059,WA5_RS11965,KEGG_Reaction,R08100
11060,WA5_RS11965,KEGG_Reaction,R08101
11061,WA5_RS11965,KEGG_Reaction,R08108
11062,WA5_RS11965,KEGG_Reaction,R08109
11063,WA5_RS11965,KEGG_Reaction,R08110
11064,WA5_RS11970,KEGG_Reaction,R05290
11065,WA5_RS11970,KEGG_Reaction,R05291
11066,WA5_RS11970,KEGG_Reaction,R05428
11067,WA5_RS11970,KEGG_Reaction,R05621
11068,WA5_RS11970,KEGG_Reaction,R05622
11069,WA5_RS11970,KEGG_Reaction,R05665
11070,WA5_RS11970,KEGG_Reaction,R08100
11071,WA5_RS11970,KEGG_Reaction,R08101
11072,WA5_RS11970,KEGG_Reaction,R08108
11073,WA5_RS11970,KEGG_Reaction,R08109
11074,WA5_RS11970,KEGG_Reaction,R08110
11075,WA5_RS11975,KEGG_Reaction,R05290
11076,WA5_RS11975,KEGG_Reaction,R05291
11077,WA5_RS11975,KEGG_Reaction,R05428
11078,WA5_RS11975,KEGG_Reaction,R05621
11079,WA5_RS11975,KEGG_Reaction,R05622
11080,WA5_RS11975,KEGG_Reaction,R05665
11081,WA5_RS11975,KEGG_Reaction,R08100
11082,WA5_RS11975,KEGG_Reaction,R08101
11083,WA5_RS11975,KEGG_Reaction,R08108
11084,WA5_RS11975,KEGG_Reaction,R08109
11085,WA5_RS11975,KEGG_Reaction,R08110
11086,WA5_RS11980,KEGG_Reaction,R00813
11087,WA5_RS11980,KEGG_Reaction,R05292
11088,WA5_RS11980,KEGG_Reaction,R05293
11089,WA5_RS11980,KEGG_Reaction,R05309
11090,WA5_RS11980,KEGG_Reaction,R05314
11091,WA5_RS11980,KEGG_Reaction,R08111
11092,WA5_RS11980,KEGG_Reaction,R08112
11093,WA5_RS11980,KEGG_Reaction,R08113
11094,WA5_RS12065,KEGG_Reaction,R01056
11095,WA5_RS12065,KEGG_Reaction,R09030
11096,WA5_RS12080,KEGG_Reaction,R00899
11097,WA5_RS12080,KEGG_Reaction,R04951
11098,WA5_RS12110,KEGG_Reaction,R04787
11099,WA5_RS12110,KEGG_Reaction,R04798
11100,WA5_RS12110,KEGG_Reaction,R04800
11101,WA5_RS12110,KEGG_Reaction,R09691
11102,WA5_RS12110,KEGG_Reaction,R09692
11103,WA5_RS12115,KEGG_Reaction,R02065
11104,WA5_RS12115,KEGG_Reaction,R04218
11105,WA5_RS12115,KEGG_Reaction,R07270
11106,WA5_RS12115,KEGG_Reaction,R10177
11107,WA5_RS12155,KEGG_Reaction,R00908
11108,WA5_RS12155,KEGG_Reaction,R01684
11109,WA5_RS12180,KEGG_Reaction,R00999
11110,WA5_RS12180,KEGG_Reaction,R01288
11111,WA5_RS12180,KEGG_Reaction,R02508
11112,WA5_RS12180,KEGG_Reaction,R03217
11113,WA5_RS12180,KEGG_Reaction,R03260
11114,WA5_RS12180,KEGG_Reaction,R04944
11115,WA5_RS12180,KEGG_Reaction,R04945
11116,WA5_RS12180,KEGG_Reaction,R04946
11117,WA5_RS12240,KEGG_Reaction,R02135
11118,WA5_RS12240,KEGG_Reaction,R04620
11119,WA5_RS12285,KEGG_Reaction,R01009
11120,WA5_RS12320,KEGG_Reaction,R01394
11121,WA5_RS12380,KEGG_Reaction,R00256
11122,WA5_RS12380,KEGG_Reaction,R01579
11123,WA5_RS12395,KEGG_Reaction,R01482
11124,WA5_RS12395,KEGG_Reaction,R01983
11125,WA5_RS12400,KEGG_Reaction,R00022
11126,WA5_RS12400,KEGG_Reaction,R01737
11127,WA5_RS12400,KEGG_Reaction,R02412
11128,WA5_RS12400,KEGG_Reaction,R05963
11129,WA5_RS12400,KEGG_Reaction,R07809
11130,WA5_RS12400,KEGG_Reaction,R07810
11131,WA5_RS12400,KEGG_Reaction,R10831
11132,WA5_RS12410,KEGG_Reaction,R01268
11133,WA5_RS12430,KEGG_Reaction,R01625
11134,WA5_RS12450,KEGG_Reaction,R01624
11135,WA5_RS12450,KEGG_Reaction,R01626
11136,WA5_RS12450,KEGG_Reaction,R04355
11137,WA5_RS12450,KEGG_Reaction,R04428
11138,WA5_RS12450,KEGG_Reaction,R04429
11139,WA5_RS12450,KEGG_Reaction,R04533
11140,WA5_RS12450,KEGG_Reaction,R04534
11141,WA5_RS12450,KEGG_Reaction,R04535
11142,WA5_RS12450,KEGG_Reaction,R04536
11143,WA5_RS12450,KEGG_Reaction,R04537
11144,WA5_RS12450,KEGG_Reaction,R04543
11145,WA5_RS12450,KEGG_Reaction,R04544
11146,WA5_RS12450,KEGG_Reaction,R04566
11147,WA5_RS12450,KEGG_Reaction,R04568
11148,WA5_RS12450,KEGG_Reaction,R04724
11149,WA5_RS12450,KEGG_Reaction,R04726
11150,WA5_RS12450,KEGG_Reaction,R04952
11151,WA5_RS12450,KEGG_Reaction,R04953
11152,WA5_RS12450,KEGG_Reaction,R04954
11153,WA5_RS12450,KEGG_Reaction,R04955
11154,WA5_RS12450,KEGG_Reaction,R04957
11155,WA5_RS12450,KEGG_Reaction,R04958
11156,WA5_RS12450,KEGG_Reaction,R04960
11157,WA5_RS12450,KEGG_Reaction,R04961
11158,WA5_RS12450,KEGG_Reaction,R04963
11159,WA5_RS12450,KEGG_Reaction,R04964
11160,WA5_RS12450,KEGG_Reaction,R04965
11161,WA5_RS12450,KEGG_Reaction,R04966
11162,WA5_RS12450,KEGG_Reaction,R04968
11163,WA5_RS12450,KEGG_Reaction,R04969
11164,WA5_RS12450,KEGG_Reaction,R07762
11165,WA5_RS12450,KEGG_Reaction,R07763
11166,WA5_RS12450,KEGG_Reaction,R07764
11167,WA5_RS12450,KEGG_Reaction,R07765
11168,WA5_RS12450,KEGG_Reaction,R10700
11169,WA5_RS12485,KEGG_Reaction,R00426
11170,WA5_RS12485,KEGG_Reaction,R00720
11171,WA5_RS12485,KEGG_Reaction,R01855
11172,WA5_RS12485,KEGG_Reaction,R02100
11173,WA5_RS12485,KEGG_Reaction,R02720
11174,WA5_RS12485,KEGG_Reaction,R03531
11175,WA5_RS12530,KEGG_Reaction,R00260
11176,WA5_RS12550,KEGG_Reaction,R10752
11177,WA5_RS12570,KEGG_Reaction,R01724
11178,WA5_RS12590,KEGG_Reaction,R00582
11179,WA5_RS12595,KEGG_Reaction,R00081
11180,WA5_RS12600,KEGG_Reaction,R02017
11181,WA5_RS12600,KEGG_Reaction,R02018
11182,WA5_RS12600,KEGG_Reaction,R02019
11183,WA5_RS12600,KEGG_Reaction,R02024
11184,WA5_RS12625,KEGG_Reaction,R02017
11185,WA5_RS12625,KEGG_Reaction,R02018
11186,WA5_RS12625,KEGG_Reaction,R02019
11187,WA5_RS12625,KEGG_Reaction,R02024
11188,WA5_RS12645,KEGG_Reaction,R00189
11189,WA5_RS12660,KEGG_Reaction,R00919
11190,WA5_RS12665,KEGG_Reaction,R04424
11191,WA5_RS12685,KEGG_Reaction,R00959
11192,WA5_RS12685,KEGG_Reaction,R01057
11193,WA5_RS12685,KEGG_Reaction,R08639
11194,WA5_RS12805,KEGG_Reaction,R00660
11195,WA5_RS12810,KEGG_Reaction,R01492
11196,WA5_RS12810,KEGG_Reaction,R05220
11197,WA5_RS12810,KEGG_Reaction,R07268
11198,WA5_RS12825,KEGG_Reaction,R00897
11199,WA5_RS12825,KEGG_Reaction,R03601
11200,WA5_RS12825,KEGG_Reaction,R04859
11201,WA5_RS12830,KEGG_Reaction,R00586
11202,WA5_RS12850,KEGG_Reaction,R00405
11203,WA5_RS12850,KEGG_Reaction,R02404
11204,WA5_RS12855,KEGG_Reaction,R00405
11205,WA5_RS12855,KEGG_Reaction,R02404
11206,WA5_RS12885,KEGG_Reaction,R10343
11207,WA5_RS12940,KEGG_Reaction,R05553
11208,WA5_RS12955,KEGG_Reaction,R04208
11209,WA5_RS12960,KEGG_Reaction,R01072
11210,WA5_RS12970,KEGG_Reaction,R01301
11211,WA5_RS12980,KEGG_Reaction,R04463
11212,WA5_RS12985,KEGG_Reaction,R04463
11213,WA5_RS12990,KEGG_Reaction,R04463
11214,WA5_RS12995,KEGG_Reaction,R00274
11215,WA5_RS12995,KEGG_Reaction,R07034
11216,WA5_RS12995,KEGG_Reaction,R07035
11217,WA5_RS13025,KEGG_Reaction,R04144
11218,WA5_RS13025,KEGG_Reaction,R04591
11219,WA5_RS13030,KEGG_Reaction,R01083
11220,WA5_RS13030,KEGG_Reaction,R04559
11221,WA5_RS13035,KEGG_Reaction,R00258
11222,WA5_RS13035,KEGG_Reaction,R00355
11223,WA5_RS13035,KEGG_Reaction,R00694
11224,WA5_RS13035,KEGG_Reaction,R00734
11225,WA5_RS13035,KEGG_Reaction,R00896
11226,WA5_RS13035,KEGG_Reaction,R01215
11227,WA5_RS13035,KEGG_Reaction,R02433
11228,WA5_RS13035,KEGG_Reaction,R02619
11229,WA5_RS13035,KEGG_Reaction,R04475
11230,WA5_RS13035,KEGG_Reaction,R05052
11231,WA5_RS13040,KEGG_Reaction,R04144
11232,WA5_RS13040,KEGG_Reaction,R04208
11233,WA5_RS13060,KEGG_Reaction,R03231
11234,WA5_RS13065,KEGG_Reaction,R03182
11235,WA5_RS13090,KEGG_Reaction,R00207
11236,WA5_RS13090,KEGG_Reaction,R03145
11237,WA5_RS13125,KEGG_Reaction,R02755
11238,WA5_RS13165,KEGG_Reaction,R02737
11239,WA5_RS13165,KEGG_Reaction,R02778
11240,WA5_RS13175,KEGG_Reaction,R02778
11241,WA5_RS13245,KEGG_Reaction,R03650
11242,WA5_RS13250,KEGG_Reaction,R00811
11243,WA5_RS13250,KEGG_Reaction,R02780
11244,WA5_RS13255,KEGG_Reaction,R00801
11245,WA5_RS13255,KEGG_Reaction,R00802
11246,WA5_RS13255,KEGG_Reaction,R02410
11247,WA5_RS13255,KEGG_Reaction,R03635
11248,WA5_RS13255,KEGG_Reaction,R03921
11249,WA5_RS13255,KEGG_Reaction,R06088
11250,WA5_RS13260,KEGG_Reaction,R00765
11251,WA5_RS13265,KEGG_Reaction,R02059
11252,WA5_RS13270,KEGG_Reaction,R01811
11253,WA5_RS13270,KEGG_Reaction,R10147
11254,WA5_RS13275,KEGG_Reaction,R00299
11255,WA5_RS13275,KEGG_Reaction,R01600
11256,WA5_RS13275,KEGG_Reaction,R01786
11257,WA5_RS13280,KEGG_Reaction,R02087
11258,WA5_RS13285,KEGG_Reaction,R04018
11259,WA5_RS13330,KEGG_Reaction,R05633
11260,WA5_RS13330,KEGG_Reaction,R05637
11261,WA5_RS13335,KEGG_Reaction,R05633
11262,WA5_RS13375,KEGG_Reaction,R00264
11263,WA5_RS13375,KEGG_Reaction,R00631
11264,WA5_RS13375,KEGG_Reaction,R00710
11265,WA5_RS13375,KEGG_Reaction,R00904
11266,WA5_RS13375,KEGG_Reaction,R01752
11267,WA5_RS13375,KEGG_Reaction,R01986
11268,WA5_RS13375,KEGG_Reaction,R02549
11269,WA5_RS13375,KEGG_Reaction,R02678
11270,WA5_RS13375,KEGG_Reaction,R02940
11271,WA5_RS13375,KEGG_Reaction,R02957
11272,WA5_RS13375,KEGG_Reaction,R03283
11273,WA5_RS13375,KEGG_Reaction,R03869
11274,WA5_RS13375,KEGG_Reaction,R04065
11275,WA5_RS13375,KEGG_Reaction,R04506
11276,WA5_RS13375,KEGG_Reaction,R04903
11277,WA5_RS13375,KEGG_Reaction,R05050
11278,WA5_RS13375,KEGG_Reaction,R05237
11279,WA5_RS13375,KEGG_Reaction,R05238
11280,WA5_RS13375,KEGG_Reaction,R05286
11281,WA5_RS13375,KEGG_Reaction,R06366
11282,WA5_RS13375,KEGG_Reaction,R08146
11283,WA5_RS13380,KEGG_Reaction,R00132
11284,WA5_RS13380,KEGG_Reaction,R10092
